,eventyr,sætning,kategori,årstal
3630,en-historie-fra-klitterne,"Tillive kom hun, men i Feber, hun vidste slet ikke hvad der var skeet eller hvor hun var og det var jo ogsaa godt, thi Alt hvad hende kjært var, laae paa Havsens Bund, det gik dem derude, som Kæmpevisen har sjunget om »Kongens Søn af England«:
Vragstumper og Spaaner skyllede i Land, hun var den eneste Levende af dem Alle.",Ikke-relevante segmenter,1860
3631,en-historie-fra-klitterne,"Endnu foer Vinden hylende hen over Kysten, nogle Øieblik havde hun Ro, men snart kom Smerter og Skrig, hun slog sine to deilige Øine op, sagde nogle Ord, men Ingen her kunde forstaae det.",Ikke-relevante segmenter,1860
3632,en-historie-fra-klitterne,"Og da, for Alt hvad hun havde lidt og stridt, holdt hun i sine Arme et nyfødt Barn; det skulde have hvilet paa Pragtseng, med Silkegardiner, i det rige Huus!",Fattigdom,1860
3633,en-historie-fra-klitterne,"det skulde med Jubel have været hilset til et Liv rigt paa alle Jordens Goder, og nu havde Vor Herre ladet det fødes i den fattige Vraa!",Fattigdom,1860
3634,en-historie-fra-klitterne,ikke engang et Kys fik det af sin Moder.,Fattigdom,1860
3635,en-historie-fra-klitterne,"Fiskerkonen lagde Barnet op til dets Moders Bryst, og det laae ved et Hjerte, som ikke længer slog, hun var død.",Fattigdom,1860
3636,en-historie-fra-klitterne,"Det Barn, som Rigdom og Lykke skulde have opammet, var kastet ind i Verden, kastet af Søen ind i Klitterne, for at prøve den Fattiges Lod og tunge Dage.",Fattigdom,1860
3637,en-historie-fra-klitterne,"Og altid kommer os her i Sind den gamle Sang:
Lidt Syd for Nissumfjord, paa den Strand Hr.",Ikke-relevante segmenter,1860
3638,en-historie-fra-klitterne,"Bugge engang havde kaldt sin, var Skibet strandet; de haarde, umenneskelige Tider, da Vestkystens Beboere øvede Ondt, som man siger, mod den Strandede, var længst forbi, Kjærlighed og Hjertelag, Opoffrelse for de Skibbrudne fandtes der som den i vor Tid lyser frem i de ædleste Træk; den døende Moder og det elendige Barn vilde have mødt Omhu og Pleie, hvorhen »Børen havde blæst«, men intetsteds inderligere, end hos den fattige Fiskerkone, som endnu igaar stod med tungt Hjerte ved Graven, der gjemte hendes Barn, der i Dag vilde have fyldt sit femte Aar, om Gud havde forundt det at leve.",Fattigdom,1860
3639,en-historie-fra-klitterne,"Ingen vidste, hvem den fremmede, døde Qvinde var, eller hvorfra hun kom.",Ikke-relevante segmenter,1860
3640,en-historie-fra-klitterne,Skibets Stumper og Spaaner mælede ikke derom.,Ikke-relevante segmenter,1860
3641,en-historie-fra-klitterne,"I Spanien, i det rige Huus, indtraf aldrig Brev eller Budskab om Datter eller Svigersøn; de vare ikke komne til deres Bestemmelsessted; stærke Storme havde raset i de sidste Uger; man ventede i Maaneder.",Ikke-relevante segmenter,1860
3642,en-historie-fra-klitterne,"– »
Total forliist; Alle omkomne!«
det vidste de.",Ikke-relevante segmenter,1860
3643,en-historie-fra-klitterne,"Men ved , i Fiskerens Huus, havde de nu en lille Purk.",Ikke-relevante segmenter,1860
3644,en-historie-fra-klitterne,"Hvor Gud beskærer Føden for To, finder den Tredie vel ogsaa Lidt til et Maaltid; og nær ved Havet er nok en Ret Fisk for sulten Mund.",Fattigdom,1860
3645,en-historie-fra-klitterne,Jørgen blev den Lille kaldt.,Ikke-relevante segmenter,1860
3646,en-historie-fra-klitterne,"»Han er vist et Jødebarn!«
sagde man »han seer saa sort ud!« »
Han kan ogsaa være en Italiener eller Spanier!«
sagde Præsten.",Ikke-relevante segmenter,1860
3647,en-historie-fra-klitterne,"Alle de tre Folkefærd syntes Fiskerkonen kom ud paa Eet og trøstede sig med, at Barnet var christent døbt.",Ikke-relevante segmenter,1860
3648,en-historie-fra-klitterne,"Drengen trivedes, det adelige Blod holdt Varme og fik Kræfter ved den fattige Kost, voxte til i det ringe Huus; det danske Tungemaal blev hans Tungemaal, som Vestjyden taler det.",Fattigdom,1860
3649,en-historie-fra-klitterne,"Granatkjærnen fra Spaniens Jordsmon blev Marehalmens Plante paa Jyllands Vestkyst, dertil kan et Menneske drive det!",Ikke-relevante segmenter,1860
3650,en-historie-fra-klitterne,til dette Hjem klamrede han sig med sit Livs aarlange Rødder.,Ikke-relevante segmenter,1860
3651,en-historie-fra-klitterne,"Sult og Kulde, Fattigmands Trang og Nød skulde han prøve, men ogsaa Fattigmands Glæde.",Fattigdom,1860
3652,en-historie-fra-klitterne,"Barndomstiden for Enhver har sine Lyshøider, der siden straale gjennem hele Livet.",Ikke-relevante segmenter,1860
3653,en-historie-fra-klitterne,"Hvor fuldt op havde ikke han til Lyst og Leg; hele Strandbredden, milevidt, laae med Legetøi: et Mosaik af Rullesteen, røde som Koraller, gule som Rav, og hvide, rundede som var det Fugleæg; alle Farver, og alle slebne og glattede af Havet.",Ikke-relevante segmenter,1860
3654,en-historie-fra-klitterne,"Selv det udtørrede Fiskeskelet, de i Vinden tørrede Vandplanter, Tangen skinnende hvid, lang og smal som Bændler, flagrende mellem Stenene; Alt var til Leg og Lyst for Øiet og for Tanken; og Drengen var et opvakt Barn, mange og store Evner laae gjemte i ham.",Ikke-relevante segmenter,1860
3655,en-historie-fra-klitterne,"Hvor kunde han huske Historier og Viser han fik at høre, og fingernem var han!",Ikke-relevante segmenter,1860
3656,en-historie-fra-klitterne,"af Stene og Skaller satte han hele Fartøier sammen og Billeder, man kunde pynte Stuen med; han kunde underlig snitte sine Tanker ud i en Pind, sagde hans Pleiemoder, og Drengen var dog endnu lille!",Ikke-relevante segmenter,1860
3657,en-historie-fra-klitterne,"deilig klang hans Røst, Melodier gik ham strax over Tungen.",Ikke-relevante segmenter,1860
3658,en-historie-fra-klitterne,"Der vare mange Strænge spændte i det Bryst, de kunde have klinget ud i Verden, var han bleven stillet andetsteds, end i Fiskerhuset ved Vesterhavet.",Ikke-relevante segmenter,1860
3659,en-historie-fra-klitterne,"En Dag strandede her et Skib, der drev i Land en Kasse med sjældne Blomstersvibler; nogle tog man og puttede i Gryden, man troede, at de vare til at spise, andre laae og raadnede i Sandet, de kom ikke til deres Bestemmelse at udfolde den Farvepragt, den Herlighed, der laae i dem – vilde det gaae Jørgen bedre?",Ikke-relevante segmenter,1860
3660,en-historie-fra-klitterne,"Blomsterløgene var det snart forbi med, han havde Aaringer endnu at prøve.",Ikke-relevante segmenter,1860
3661,en-historie-fra-klitterne,"Det faldt aldrig ham eller nogen af de Andre derovre ind, hvor eensom og eensformigt Dagen gik, der var fuldtop at gjøre, at høre og see.",Ikke-relevante segmenter,1860
3662,en-historie-fra-klitterne,"Havet selv var en stor Lærebog, hver Dag frembød den et nyt Blad, Havblik, Døning, Kuling og Storm; Strandinger vare Glandspunkterne; Kirkegangen stod som Festbesøg, dog af Besøg var eet hjemme i Fiskerhuset særligt kjærkommen, det gjentoges to Gange om Aaret, det var Besøget af Morbroder, Aalebonden fra  oppe nær Bovbjerg; han kom med rødmalet Vogn, fyldt med Aal, Vognen var lukket til som en Kiste og bemalet med blaae og hvide Tulipaner; blev trukken af to blakkede Stude og Jørgen fik Lov at kjøre dem.",Ikke-relevante segmenter,1860
3663,en-historie-fra-klitterne,"Aalebonden var det gode Hoved, den muntre Gjest, en Bimpel førte han med sig fuld af Brændeviin, Enhver fik en Snaps af den, eller en Kaffekop fuld, dersom det skortede paa Glas, selv Jørgen, i hvor lille han var, blev given et godt Fingerbøl fuldt, det var for at holde paa den fede Aal, sagde Aalebonden og fortalte saa altid den samme Historie og naar man loe af den, fortalte han den strax om igjen for de samme Folk; det gjøre alle snaksomme Personer, og da Jørgen i hele sin Opvæxt og ind i Manddoms Aar tog Anvendelse og Talemaade af den Historie, saa maae vi vel høre den.",Ikke-relevante segmenter,1860
3664,en-historie-fra-klitterne,"»Ude i Aaen gik Aalene og Aalemoder sagde til sine Døttre, da de bade om at maatte gaae alene et lille Løb op ad Aaen: »»Gaae ikke forlangt!",Ikke-relevante segmenter,1860
3665,en-historie-fra-klitterne,"let kommer den fæle Aalestanger og tager Eder Allesammen!«« –
men de gik forlangt og af otte Døttre kom kun tre hjem igjen til Aalemoder; og de jamrede: »»vi vare bare gaaede lidt udenfor Døren, saa kom den fæle Aalestanger og stak vore fem Søstre ihjel!«« – »»
De komme nok igjen!««
sagde Aalemoder.",Fattigdom,1860
3666,en-historie-fra-klitterne,"»»
Nei!««
sagde Døttrene, »»for han flaaede dem, skar dem i Stykker og stegte dem.«« – »»
De komme nok igjen!««
sagde Aalemoder.",Ikke-relevante segmenter,1860
3667,en-historie-fra-klitterne,"»»
Ja, men han aad dem!«« – »»
De komme nok igjen!««
sagde Aalemoder.",Ikke-relevante segmenter,1860
3668,en-historie-fra-klitterne,"»»
Men saa drak han Brændeviin ovenpaa!««
sagde Døttrene.",Ikke-relevante segmenter,1860
3669,en-historie-fra-klitterne,"»»
Au, au!",Ikke-relevante segmenter,1860
3670,en-historie-fra-klitterne,"da komme de aldrig igjen!««
hylede Aalemoder.",Ikke-relevante segmenter,1860
3671,en-historie-fra-klitterne,"»»
Brændevinet begraver Aalen!«««
»Og derfor skal man altid drikke sin Brændeviins-Snaps til den Ret!«
sagde Aalebonden.",Ikke-relevante segmenter,1860
3672,en-historie-fra-klitterne,"Og denne Historie blev Flittergulds-Traaden, Humeurets Traad i Jørgens Liv.",Ikke-relevante segmenter,1860
3673,en-historie-fra-klitterne,"Ogsaa han vilde gjerne udenfor Døren, »lidt op ad Aaen«, det vil sige med Fartøi ud i Verden, og Moder sagde som Aalemoder, »der ere mange slemme Mennesker, Aalestangere!«
men lidt udenfor Klitterne, bare lidt ind i Heden, maatte han dog; og det skulde han komme.",Ikke-relevante segmenter,1860
3674,en-historie-fra-klitterne,"Fire fornøielige Dage, de lyseste i hele hans Barndoms Liv, oprullede; al Jyllands Deilighed, Hjemmets Glæde og Solskin laae i disse; han skulde til Gilde – Begravelses-Gilde var det rigtignok.",Ikke-relevante segmenter,1860
3675,en-historie-fra-klitterne,"En velhavende Slægtning af Fiskerfamilien var død; Gaarden laae ind i Landet, »Øster paa, en Streg mod Nord«, som det hed.",Ikke-relevante segmenter,1860
3676,en-historie-fra-klitterne,Fader og Moder skulde derover og Jørgen med.,Ikke-relevante segmenter,1860
3677,en-historie-fra-klitterne,"Fra Klitterne over Hede og Moseland kom de til den grønne Eng, hvor Skjærumaa skar sig Vei, Aaen med de mange Aal, hvor Aalemoder boede med sine Døttre, dem, de slemme Mennesker stangede og skar i Stykker; dog bedre havde nok Menneskene tidt ikke handlet mod deres Medmennesker; ogsaa Hr.",Ikke-relevante segmenter,1860
3678,en-historie-fra-klitterne,"Ridder Bugge, som nævnedes i den gamle Vise, blev myrdet af onde Mennesker, og i hvor god han selv kaldes, vilde han jo dog have slaaet ihjel Bygmesteren, der reiste ham Slot med Taarn og tykke Mure, netop der, hvor Jørgen med sine Pleieforældre stod, hvor Skjærumaa falder i Nissumfjord.",Ikke-relevante segmenter,1860
3679,en-historie-fra-klitterne,"Voldbakken var endnu at see, de røde Muurbrokker rundt om.",Ikke-relevante segmenter,1860
3680,en-historie-fra-klitterne,"Her havde Ridder Bugge, da Bygmesteren var afreist, sagt til sin Svend, »gak efter ham og siig: Mester, Taarnet helder!",Ikke-relevante segmenter,1860
3681,en-historie-fra-klitterne,"vender han sig, saa slaaer Du ham ihjel og tager Pengene, han fik af mig, men vender han sig ikke, da lad ham drage i Fred;« og Svenden adlød, og Bygmesteren svarede: »ikke helder Taarnet, men en Gang vil der komme Vester fra en Mand i en blaa Kappe, han vil faae det til at helde!«
og det skete hundred Aar derefter, da brød Vesterhavet ind og Taarnet faldt, men Gaardens Eier, , byggede sig høiere oppe, hvor Engen slipper, en ny Gaard, og den staaer endnu, og det er Nørre-Vosborg.",Ikke-relevante segmenter,1860
3682,en-historie-fra-klitterne,"Der forbi skulde Jørgen med sine Pleieforældre, hvert Sted herovre havde man fortalt ham om i de lange Vinteraftener, nu saae han Gaarden med dens dobbelte Grave, Træer og Buske, Volden, overgroet med Bregner, løftede sig derinde!",Ikke-relevante segmenter,1860
3683,en-historie-fra-klitterne,"men deiligst var de høie Lindetræer, de naaede lige op til Tagryggen og fyldte Luften med den sødeste Duft.",Ikke-relevante segmenter,1860
3684,en-historie-fra-klitterne,"Mod Nordvest, i Hjørnet af Haven, stod en stor Busk med Blomster som var det Vintersnee i det Sommergrønne; det var en Hyldebusk, den første, Jørgen havde seet saaledes blomstre; den og Lindetræerne blev gjennem alle Aaringer i Minde, Danmarks Duft og Deilighed, som Barnesjælen »gjemte for den gamle Mand!«
Reisen gik strax videre og mere beqvem, thi netop ud for Nørre-Vosborg, hvor Hylden stod i Blomster, kom han op at age, de mødte andre Gjester, der skulde til Begravelsesfesten, og med disse kom de til Vogns, rigtignok maatte de alle Tre sidde bag i, paa en lille Trækiste med Jernbeslag, men det var dog bedre, end at gaae, meente de.",Ikke-relevante segmenter,1860
3685,en-historie-fra-klitterne,"Kjørselen gik hen over den knoldede Hede; Studene, som trak, standsede imellem, hvor der kom en frisk Græsplet mellem Lyngen, Solen skinnede varmt, og underligt var det at see langt ude, en Røg, der bølgede, og dog var den klarere end Luften, man saae igjennem den, det var som Lysstraalerne rullede og dandsede hen over Heden.",Ikke-relevante segmenter,1860
3686,en-historie-fra-klitterne,"»Det er Lokemanden, som driver sin Faarehjord,« sagde de og det var nok sagt for Jørgen, han syntes, at kjøre lige ind i Eventyrenes Land og var dog i Virkeligheden.",Ikke-relevante segmenter,1860
3687,en-historie-fra-klitterne,Hvor var her stille!,Ikke-relevante segmenter,1860
3688,en-historie-fra-klitterne,"Udstrakt og stor laae Heden, men som et heelt kosteligt Teppe; Lyngen stod i Blomster, de cypresgrønne Enebærbuske og friske Egeskud kom som Bouquetter frem i Hedens Lyng; her var saa indbydende til at boltre sig, var kun ikke de mange giftige Hugorme!",Ikke-relevante segmenter,1860
3689,en-historie-fra-klitterne,"om dem talte man og om de mange Ulve, her havde været, hvorfor ogsaa Herredet kaldtes Ulvborg Herred.",Ikke-relevante segmenter,1860
3690,en-historie-fra-klitterne,"Den Gamle, som kjørte, fortalte fra sin Faders Tid, hvorledes herude Hestene tidt havde stridt en haard Strid med de nu udryddede vilde Dyr, og at en Morgenstund han kom herud, stod en af Hestene og traadte paa en Ulv, den havde dræbt, men Kjødet var heelt gaaet af Hestens Been.",Ikke-relevante segmenter,1860
3691,en-historie-fra-klitterne,Altfor hurtig gik Veien over den knoldede Hede og gjennem det dybe Sand.,Ikke-relevante segmenter,1860
3692,en-historie-fra-klitterne,"De holdt ved Sørgehuset, hvor der var fuldtop af Fremmede, inde og ude; den ene Vogn stod ved den anden, Heste og Oxer gik paa den magre Græsning; store Sandklitter, ligesom hjemme ved Vesterhavet, løftede sig bag Gaarden, strakte sig vidt og bredt!",Ikke-relevante segmenter,1860
3693,en-historie-fra-klitterne,"hvorledes vare de komne herop, tre Mile ind i Landet og lige saa høie og mægtige som de ved Stranden?",Ikke-relevante segmenter,1860
3694,en-historie-fra-klitterne,"Vinden havde løftet og flyttet dem, de havde ogsaa deres Historie.",Ikke-relevante segmenter,1860
3695,en-historie-fra-klitterne,"Psalmer bleve der sjungne, grædt blev der ogsaa, af et Par Gamle, ellers var Alt saa fornøieligt, syntes Jørgen, her var Mad og Drikke fuldt op; de deiligste fede Aal og paa dem skal man drikke Brændeviins-Snaps, »den sætter Aalen!«
havde Aalebonden sagt, og de Ord kom rigtig nok her til Gjerning.",Ikke-relevante segmenter,1860
3696,en-historie-fra-klitterne,"Jørgen var inde og Jørgen var ude; paa tredie Dag følte han sig hjemme her som i Fiskerhuset og paa Klitterne, hvor han havde levet alle sine tidligere Dage.",Ikke-relevante segmenter,1860
3697,en-historie-fra-klitterne,"Her paa Heden var rigtignok anderledes rigt, her mylrede med Lyngblomster og med Revlinger og Blaabær, de vældede frem saa store og saa søde, man kunde ordenligt mase dem ud med Foden, saa Lyngen dryppede med den røde Saft.",Ikke-relevante segmenter,1860
3698,en-historie-fra-klitterne,"Hist laae en Kæmpegrav, her en anden; Røgstøtter løftede sig i den stille Luft, det var Hedebrand, sagde man, den lyste deiligt ud paa Aftenen.",Ikke-relevante segmenter,1860
3699,en-historie-fra-klitterne,Nu kom den fjerde Dag og saa var Begravelses-Gildet ude – de skulde fra Landklitterne til Strandklitterne.,Ikke-relevante segmenter,1860
